991,АО МТТ,Республика Адыгея,8985500 - 8985999
991,АО МТТ,Тамбовская обл.,8985000 - 8985499
991,ПАО Ростелеком,Челябинская обл.,8970000 - 8984999
991,ПАО Ростелеком,Тюменская обл.,8960000 - 8969999
991,ПАО Ростелеком,Свердловская обл.,8950000 - 8959999
991,ПАО Ростелеком,Ханты - Мансийский - Югра АО,8920000 - 8949999
991,ПАО Ростелеком,Курганская обл.,8890000 - 8919999
991,ООО Спринт,г. Москва * Московская область,8887500 - 8889999
991,ООО Спринт,г. Москва * Московская область,8887000 - 8887499
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,8880000 - 8886999
991,ООО Т2 Мобайл,г. Москва и Московская область,8540000 - 8879999
991,ОАО МТТ,Челябинская обл.,8535000 - 8539999
991,ОАО МТТ,Нижегородская обл.,8530000 - 8534999
991,ОАО МТТ,Омская обл.,8528000 - 8529999
991,ПАО Ростелеком,Сахалинская обл.,8525000 - 8527999
991,ПАО Ростелеком,Ростовская обл.,8510000 - 8524999
991,ПАО Ростелеком,Краснодарский край,8500000 - 8509999
991,ПАО Ростелеком,Волгоградская обл.,8475000 - 8499999
991,ПАО Ростелеком,Республика Татарстан,8450000 - 8474999
991,ПАО Ростелеком,Чувашская Республика,8440000 - 8449999
991,ПАО Ростелеком,Удмуртская Республика,8427000 - 8439999
991,ПАО Ростелеком,Республика Мордовия,8417000 - 8426999
991,ПАО Ростелеком,Республика Марий Эл,8407000 - 8416999
991,ПАО Ростелеком,Ульяновская обл.,8397000 - 8406999
991,ПАО Ростелеком,Саратовская обл.,8379000 - 8396999
991,ПАО Ростелеком,Самарская обл.,8355000 - 8378999
991,ПАО Ростелеком,Пензенская обл.,8345000 - 8354999
991,ПАО Ростелеком,Оренбургская обл.,8335000 - 8344999
991,ПАО Ростелеком,Нижегородская обл.,8285000 - 8334999
991,ПАО Ростелеком,Кировская обл.,8275000 - 8284999
991,ПАО Ростелеком,Республика Башкортостан,8251000 - 8274999
991,ПАО Ростелеком,Республика Саха /Якутия/,8243000 - 8250999
991,ПАО Ростелеком,Хабаровский край,8229000 - 8242999
991,ПАО Ростелеком,Чукотский АО,8227000 - 8228999
991,ПАО Ростелеком,Амурская обл.,8221000 - 8226999
991,ПАО Ростелеком,Забайкальский край,8215000 - 8220999
991,ПАО Ростелеком,Ханты - Мансийский - Югра АО,8192000 - 8214999
991,ПАО Ростелеком,Пермский край,8067000 - 8191999
991,ПАО Ростелеком,Свердловская обл.,8000000 - 8066999
991,ПАО Ростелеком,Удмуртская Республика,7995000 - 7999999
991,ПАО Ростелеком,Республика Мордовия,7985000 - 7994999
991,ПАО Ростелеком,Республика Марий Эл,7975000 - 7984999
991,ПАО Ростелеком,Ульяновская обл.,7965000 - 7974999
991,ПАО Ростелеком,Саратовская обл.,7960000 - 7964999
991,ПАО Ростелеком,Самарская обл.,7955000 - 7959999
991,ПАО Ростелеком,Пензенская обл.,7945000 - 7954999
991,ПАО Ростелеком,Оренбургская обл.,7935000 - 7944999
991,ПАО Ростелеком,Нижегородская обл.,7930000 - 7934999
991,ПАО Ростелеком,Кировская обл.,7910000 - 7929999
991,ПАО Ростелеком,Республика Татарстан,7900000 - 7909999
991,ПАО Ростелеком,г. Москва * Московская область,7860000 - 7899999
991,ПАО Ростелеком,Забайкальский край,7852000 - 7859999
991,ПАО Ростелеком,Чеченская Республика,7850000 - 7851999
991,ПАО Ростелеком,Ставропольский край,7830000 - 7849999
991,ПАО Ростелеком,Республика Северная Осетия - Алания,7824000 - 7829999
991,ПАО Ростелеком,Республика Ингушетия,7822000 - 7823999
991,ПАО Ростелеком,Республика Дагестан,7820000 - 7821999
991,ПАО Ростелеком,Карачаево-Черкесская Республика,7818000 - 7819999
991,ПАО Ростелеком,Республика Калмыкия,7814000 - 7817999
991,ПАО Ростелеком,Кабардино-Балкарская Республика,7806000 - 7813999
991,ПАО Ростелеком,Астраханская обл.,7800000 - 7805999
991,ПАО Ростелеком,Республика Алтай,7794000 - 7799999
991,ООО МиАТел,г. Санкт-Петербург * Ленинградская область,7793799 - 7793998
991,ООО Спринт,г. Москва * Московская область,7770000 - 7779999
991,ООО Т2 Мобайл,г. Москва и Московская область,6820000 - 7769999
991,ПАО Ростелеком,г. Санкт-Петербург * Ленинградская область,6721000 - 6819999
991,ПАО Ростелеком,Мурманская обл.,6680000 - 6720999
991,ПАО Ростелеком,Республика Татарстан,6670000 - 6679999
991,ПАО Ростелеком,г. Москва * Московская область,6600000 - 6669999
991,ООО Т2 Мобайл,г. Москва и Московская область,5560000 - 6599999
991,ООО Спринт,Краснодарский край,5558500 - 5559999
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,5557500 - 5558499
991,ООО Спринт,г. Москва * Московская область,5555000 - 5557499
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,5554000 - 5554999
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,5553000 - 5553999
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,5552000 - 5552999
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,5551000 - 5551999
991,ООО Спринт,г. Санкт-Петербург * Ленинградская область,5550000 - 5550999
991,ПАО Ростелеком,Чувашская Республика,5543000 - 5549999
991,ПАО Ростелеком,Удмуртская Республика,5541000 - 5542999
991,ПАО Ростелеком,Еврейская автономная обл.,5540000 - 5540999
991,ПАО Ростелеком,Сахалинская обл.,5539000 - 5539999
991,ПАО Ростелеком,Приморский край,5534000 - 5538999
991,ПАО Ростелеком,Камчатский край,5531000 - 5533999
991,ПАО Ростелеком,Магаданская обл.,5530000 - 5530999
991,ПАО Ростелеком,Новгородская обл.,5526000 - 5529999
991,ПАО Ростелеком,Псковская обл.,5524000 - 5525999
991,ПАО Ростелеком,г. Санкт-Петербург * Ленинградская область,5484000 - 5523999
991,ПАО Ростелеком,Республика Коми,5478000 - 5483999
991,ПАО Ростелеком,Мурманская обл.,5469000 - 5477999
991,ПАО Ростелеком,Республика Карелия,5467000 - 5468999
991,ПАО Ростелеком,Калининградская обл.,5461000 - 5466999
991,ПАО Ростелеком,Вологодская обл.,5455000 - 5460999
991,ПАО Ростелеком,Архангельская область * Ненецкий автономный округ,5445000 - 5454999
991,ПАО Ростелеком,Новосибирская обл.,5440000 - 5444999
991,ПАО Ростелеком,Республика Хакасия,5438000 - 5439999
991,ПАО Ростелеком,Красноярский край,5433000 - 5437999
991,ПАО Ростелеком,Иркутская обл.,5418000 - 5432999
991,ПАО Ростелеком,Республика Алтай,5415000 - 5417999
991,ПАО Ростелеком,Республика Бурятия,5409000 - 5414999
991,ПАО Ростелеком,Ростовская обл.,5389000 - 5408999
991,ПАО Ростелеком,Краснодарский край,5357000 - 5388999
991,ПАО Ростелеком,Ярославская обл.,5327000 - 5356999
991,ПАО Ростелеком,Ивановская обл.,5300000 - 5326999
991,ПАО Ростелеком,Тульская обл.,5264000 - 5299999
991,ПАО Ростелеком,Тверская обл.,5254000 - 5263999
991,ПАО Ростелеком,Тамбовская обл.,5229000 - 5253999
991,ПАО Ростелеком,Смоленская обл.,5198000 - 5228999
991,ПАО Ростелеком,Рязанская обл.,5190000 - 5197999
991,ПАО Ростелеком,Курская обл.,5160000 - 5189999
991,ПАО Ростелеком,Ямало-Ненецкий АО,5154000 - 5159999
991,ПАО Ростелеком,Свердловская обл.,5139000 - 5153999
991,ПАО Ростелеком,Удмуртская Республика,5133000 - 5138999
991,ПАО Ростелеком,Саратовская обл.,5127000 - 5132999
991,ПАО Ростелеком,Самарская обл.,5117000 - 5126999
991,ПАО Ростелеком,Нижегородская обл.,5112000 - 5116999
991,ПАО Ростелеком,Республика Татарстан,5102000 - 5111999
991,ПАО Ростелеком,Томская обл.,5082000 - 5101999
991,ПАО Ростелеком,Омская обл.,5062000 - 5081999
991,ПАО Ростелеком,Новосибирская обл.,5029000 - 5061999
991,ПАО Ростелеком,Республика Хакасия,5025000 - 5028999
991,ПАО Ростелеком,Республика Тыва,5021000 - 5024999
991,ПАО Ростелеком,г. Норильск|Красноярский край,5020000 - 5020999
991,ПАО Ростелеком,Красноярский край,5000000 - 5019999
991,ПАО Ростелеком,г. Москва * Московская область,4990000 - 4999999
991,ПАО Ростелеком,Еврейская автономная обл.,4987500 - 4989999
991,ПАО Ростелеком,Сахалинская обл.,4984500 - 4987499
991,ПАО Ростелеком,Приморский край,4955000 - 4984499
991,ПАО Ростелеком,Камчатский край,4944500 - 4954999
991,ПАО Ростелеком,Магаданская обл.,4942000 - 4944499
991,ПАО Ростелеком,Новгородская обл.,4909500 - 4941999
991,ПАО Ростелеком,Псковская обл.,4882000 - 4909499
991,ПАО Ростелеком,г. Санкт-Петербург * Ленинградская область,4856000 - 4881999
991,ПАО Ростелеком,Калининградская обл.,4824500 - 4855999
991,ПАО Ростелеком,Республика Коми,4782900 - 4824499
991,ПАО Ростелеком,Республика Карелия,4754200 - 4782899
991,ПАО Ростелеком,Вологодская обл.,4717500 - 4754199
991,ПАО Ростелеком,Архангельская область * Ненецкий автономный округ,4679000 - 4717499
991,ПАО Ростелеком,Курганская обл.,4659000 - 4678999
991,ПАО Ростелеком,Чувашская Республика,4645000 - 4658999
991,ПАО Ростелеком,Республика Мордовия,4635000 - 4644999
991,ПАО Ростелеком,Республика Марий Эл,4625000 - 4634999
991,ПАО Ростелеком,Ульяновская обл.,4614000 - 4624999
991,ПАО Ростелеком,Саратовская обл.,4593000 - 4613999
991,ПАО Ростелеком,Самарская обл.,4581500 - 4592999
991,ПАО Ростелеком,Пензенская обл.,4565000 - 4581499
991,ПАО Ростелеком,Удмуртская Республика,4561300 - 4564999
991,ПАО Ростелеком,Оренбургская обл.,4541000 - 4561299
991,ПАО Ростелеком,Нижегородская обл.,4515000 - 4540999
991,ПАО Ростелеком,Кировская обл.,4504000 - 4514999
991,ПАО Ростелеком,Республика Татарстан,4493500 - 4503999
991,ПАО Ростелеком,Томская обл.,4483000 - 4493499
991,ПАО Ростелеком,Новосибирская обл.,4464500 - 4482999
991,ПАО Ростелеком,Республика Хакасия,4461000 - 4464499
991,ПАО Ростелеком,Республика Тыва,4458000 - 4460999
991,ПАО Ростелеком,г. Норильск|Красноярский край,4455000 - 4457999
991,ПАО Ростелеком,Красноярский край,4450000 - 4454999
991,ПАО Ростелеком,г. Москва * Московская область,4400000 - 4449999
991,ПАО Ростелеком,Красноярский край,4388000 - 4399999
991,ПАО Ростелеком,Кемеровская обл.,4357000 - 4387999
991,ПАО Ростелеком,Иркутская обл.,4326500 - 4356999
991,ПАО Ростелеком,Омская обл.,4297800 - 4326499
991,ПАО Ростелеком,Алтайский край,4273500 - 4297799
991,ПАО Ростелеком,Республика Бурятия,4265000 - 4273499
991,ПАО Ростелеком,Ростовская обл.,4240000 - 4264999
991,ПАО Ростелеком,Республика Адыгея,4230000 - 4239999
991,ПАО Ростелеком,Волгоградская обл.,4210000 - 4229999
991,ПАО Ростелеком,Краснодарский край,4150000 - 4209999
991,ПАО Ростелеком,Тульская обл.,4140000 - 4149999
991,ПАО Ростелеком,Тверская обл.,4130000 - 4139999
991,ПАО Ростелеком,Смоленская обл.,4120000 - 4129999
991,ПАО Ростелеком,Рязанская обл.,4110000 - 4119999
991,ПАО Ростелеком,Орловская обл.,4100000 - 4109999
991,ПАО Ростелеком,Калужская обл.,4090000 - 4099999
991,ПАО Ростелеком,Воронежская обл.,4060000 - 4089999
991,ПАО Ростелеком,Белгородская обл.,4050000 - 4059999
991,ПАО Ростелеком,г. Москва * Московская область,4000000 - 4049999
991,ПАО Ростелеком,г. Москва * Московская область,3998000 - 3999999
991,ПАО Ростелеком,Чувашская Республика,3991000 - 3997999
991,ПАО Ростелеком,Удмуртская Республика,3985500 - 3990999
991,ПАО Ростелеком,Республика Мордовия,3981000 - 3985499
991,ПАО Ростелеком,Республика Марий Эл,3978500 - 3980999
991,ПАО Ростелеком,Ульяновская обл.,3974000 - 3978499
991,ПАО Ростелеком,Саратовская обл.,3967500 - 3973999
991,ПАО Ростелеком,Самарская обл.,3960000 - 3967499
991,ПАО Ростелеком,Пензенская обл.,3954000 - 3959999
991,ПАО Ростелеком,Оренбургская обл.,3947500 - 3953999
991,ПАО Ростелеком,Нижегородская обл.,3935000 - 3947499
991,ПАО Ростелеком,Камчатский край,3933500 - 3934999
991,ПАО Ростелеком,Кировская обл.,3927500 - 3933499
991,ПАО Ростелеком,Республика Татарстан,3925500 - 3927499
991,ПАО Ростелеком,Сахалинская обл.,3924000 - 3925499
991,ПАО Ростелеком,Приморский край,3920000 - 3923999
991,ПАО Ростелеком,Томская обл.,3910000 - 3919999
991,ПАО Ростелеком,Магаданская обл.,3908000 - 3909999
991,ПАО Ростелеком,Новгородская обл.,3902000 - 3907999
991,ПАО Ростелеком,Псковская обл.,3896000 - 3901999
991,ПАО Ростелеком,г. Санкт-Петербург * Ленинградская область,3851000 - 3895999
991,ПАО Ростелеком,Республика Коми,3844500 - 3850999
991,ПАО Ростелеком,Мурманская обл.,3837000 - 3844499
991,ПАО Ростелеком,Республика Карелия,3831000 - 3836999
991,ПАО Ростелеком,Калининградская обл.,3825000 - 3830999
991,ПАО Ростелеком,Вологодская обл.,3818500 - 3824999
991,ПАО Ростелеком,Архангельская область * Ненецкий автономный округ,3811000 - 3818499
991,ПАО Ростелеком,Омская обл.,3794000 - 3810999
991,ПАО Ростелеком,Новосибирская обл.,3761000 - 3793999
991,ПАО Ростелеком,Республика Хакасия,3757000 - 3760999
991,ПАО Ростелеком,Республика Тыва,3755000 - 3756999
991,ПАО Ростелеком,г. Норильск|Красноярский край,3753000 - 3754999
991,ПАО Ростелеком,Красноярский край,3735000 - 3752999
991,ПАО Ростелеком,Кемеровская обл.,3718500 - 3734999
991,ПАО Ростелеком,Иркутская обл.,3703500 - 3718499
991,ПАО Ростелеком,Алтайский край,3698000 - 3703499
991,ПАО Ростелеком,Республика Бурятия,3689000 - 3697999
991,ПАО Ростелеком,Республика Адыгея,3687000 - 3688999
991,ПАО Ростелеком,Ростовская обл.,3636000 - 3686999
991,ПАО Ростелеком,Волгоградская обл.,3609000 - 3635999
991,ПАО Ростелеком,Краснодарский край,3554000 - 3608999
991,ПАО Ростелеком,Тульская обл.,3533000 - 3553999
991,ПАО Ростелеком,Тверская обл.,3516000 - 3532999
991,ПАО Ростелеком,Тамбовская обл.,3491000 - 3515999
991,ПАО Ростелеком,Смоленская обл.,3473000 - 3490999
991,ПАО Ростелеком,Рязанская обл.,3457000 - 3472999
991,ПАО Ростелеком,Орловская обл.,3447000 - 3456999
991,ПАО Ростелеком,Липецкая обл.,3429000 - 3446999
991,ПАО Ростелеком,г. Москва * Московская область,3323000 - 3428999
991,ПАО Ростелеком,Курская обл.,3305000 - 3322999
991,ПАО Ростелеком,Костромская обл.,3293000 - 3304999
991,ПАО Ростелеком,Калужская обл.,3277500 - 3292999
991,ПАО Ростелеком,Воронежская обл.,3213500 - 3277499
991,ПАО Ростелеком,Владимирская обл.,3183500 - 3213499
991,ПАО Ростелеком,Брянская обл.,3170000 - 3183499
991,ПАО Ростелеком,Белгородская обл.,3150000 - 3169999
991,ПАО Ростелеком,г. Москва * Московская область,3000000 - 3149999
991,ООО Т2 Мобайл,г. Москва и Московская область,2230000 - 2999999
991,ООО Интернод,г. Москва и Московская область,2220000 - 2229999
991,ПАО Ростелеком,Орловская обл.,2205000 - 2219999
991,ПАО Ростелеком,Липецкая обл.,2170000 - 2204999
991,ПАО Ростелеком,Костромская обл.,2155000 - 2169999
991,ПАО Ростелеком,Калужская обл.,2145000 - 2154999
991,ПАО Ростелеком,Брянская обл.,2130000 - 2144999
991,ПАО Ростелеком,Белгородская обл.,2100000 - 2129999
991,ПАО Ростелеком,г. Москва * Московская область,2060000 - 2099999
991,ПАО Ростелеком,Ивановская обл.,2040000 - 2059999
991,ПАО Ростелеком,Ярославская обл.,2020000 - 2039999
991,ПАО Ростелеком,г. Москва * Московская область,2010000 - 2019999
991,ОАО МТТ,Челябинская обл.,2000000 - 2009999
991,ПАО Ростелеком,Свердловская обл.,1984000 - 1999999
991,ПАО Ростелеком,Чувашская Республика,1980000 - 1983999
991,ПАО Ростелеком,Удмуртская Республика,1973000 - 1979999
991,ПАО Ростелеком,Республика Мордовия,1972000 - 1972999
991,ПАО Ростелеком,Республика Марий Эл,1971000 - 1971999
991,ПАО Ростелеком,Ульяновская обл.,1965000 - 1970999
991,ПАО Ростелеком,Саратовская обл.,1954000 - 1964999
991,ПАО Ростелеком,Самарская обл.,1941000 - 1953999
991,ПАО Ростелеком,Пензенская обл.,1939000 - 1940999
991,ПАО Ростелеком,Оренбургская обл.,1929000 - 1938999
991,ПАО Ростелеком,Нижегородская обл.,1910000 - 1928999
991,ПАО Ростелеком,Кировская обл.,1907000 - 1909999
991,ПАО Ростелеком,Республика Татарстан,1902000 - 1906999
991,ПАО Ростелеком,Республика Адыгея,1900000 - 1901999
991,ООО Т2 Мобайл,г. Москва и Московская область,1200000 - 1899999
991,ООО Скартел,Хабаровский край,1196000 - 1199999
991,ООО Скартел,Республика Башкортостан,1194000 - 1195999
991,ООО Скартел,Иркутская обл.,1187000 - 1193999
991,ООО Скартел,Чеченская Республика,1185000 - 1186999
991,ООО Скартел,Ивановская обл.,1182000 - 1184999
991,ООО Скартел,Томская обл.,1179000 - 1181999
991,ООО Скартел,Карачаево-Черкесская Республика,1177000 - 1178999
991,ООО Скартел,Астраханская обл.,1171000 - 1176999
991,ООО Скартел,Амурская обл.,1168000 - 1170999
991,ООО Скартел,Рязанская обл.,1164000 - 1167999
991,ООО Скартел,Кемеровская обл.,1158000 - 1163999
991,ООО Скартел,Чувашская Республика,1155000 - 1157999
991,ООО Скартел,Ульяновская обл.,1151000 - 1154999
991,ООО Скартел,Республика Бурятия,1147000 - 1150999
991,ООО Скартел,Калининградская обл.,1143000 - 1146999
991,ООО Скартел,Архангельская область * Ненецкий автономный округ,1137000 - 1142999
991,ООО Скартел,Республика Ингушетия,1135000 - 1136999
991,ООО Скартел,Тверская обл.,1129000 - 1134999
991,ООО Скартел,Мурманская обл.,1125000 - 1128999
991,ООО Скартел,Ставропольский край,1110000 - 1124999
991,ООО Скартел,Кабардино-Балкарская Республика,1105000 - 1109999
991,ООО Скартел,Республика Мордовия,1100000 - 1104999
991,ПАО Ростелеком,г. Москва * Московская область,980000 - 1099999
991,ПАО Ростелеком,Брянская обл.,977000 - 979999
991,ПАО Ростелеком,Владимирская обл.,969000 - 976999
991,ПАО Ростелеком,Липецкая обл.,961000 - 968999
991,ПАО Ростелеком,Орловская обл.,951000 - 960999
991,ПАО Ростелеком,Смоленская обл.,946000 - 950999
991,ПАО Ростелеком,Ивановская обл.,938000 - 945999
991,ПАО Ростелеком,Ярославская обл.,930000 - 937999
991,ПАО Ростелеком,Республика Адыгея,907000 - 929999
991,ПАО Ростелеком,Ростовская обл.,843500 - 906999
991,ПАО Ростелеком,Волгоградская обл.,806100 - 843499
991,ПАО Ростелеком,Краснодарский край,740200 - 806099
991,ПАО Ростелеком,Магаданская обл.,732500 - 740199
991,ПАО Ростелеком,Еврейская автономная обл.,731000 - 732499
991,ПАО Ростелеком,Камчатский край,722000 - 730999
991,ПАО Ростелеком,Сахалинская обл.,706000 - 721999
991,ПАО Ростелеком,Приморский край,672000 - 705999
991,ПАО Ростелеком,Новгородская обл.,658000 - 671999
991,ПАО Ростелеком,Псковская обл.,645000 - 657999
991,ПАО Ростелеком,Республика Коми,617000 - 644999
991,ПАО Ростелеком,Мурманская обл.,590000 - 616999
991,ПАО Ростелеком,Республика Карелия,578000 - 589999
991,ПАО Ростелеком,Калининградская обл.,561000 - 577999
991,ПАО Ростелеком,Вологодская обл.,548000 - 560999
991,ПАО Ростелеком,Архангельская область * Ненецкий автономный округ,520000 - 547999
991,ПАО Ростелеком,г. Санкт-Петербург * Ленинградская область,190000 - 519999
991,ОАО МТТ,Свердловская обл.,180000 - 189999
991,ОАО МТТ,Омская обл.,172000 - 179999
991,ООО Т2 Мобайл,Новгородская обл.,171000 - 171999
991,ООО Т2 Мобайл,Республика Карелия,170000 - 170999
991,ООО Т2 Мобайл,г. Санкт-Петербург и Ленинградская область,0 - 169999
989,ПАО Мобильные ТелеСистемы,Ставропольский край,9700000 - 9999999
989,ПАО Мобильные ТелеСистемы,Астраханская обл.,9600000 - 9699999
989,ПАО Мобильные ТелеСистемы,Республика Башкортостан,9500000 - 9599999
989,ПАО Мобильные ТелеСистемы,Чеченская Республика,9000000 - 9499999
989,ПАО Мобильные ТелеСистемы,Республика Дагестан,8600000 - 8999999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,8480000 - 8599999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,8400000 - 8479999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,8000000 - 8399999
989,ПАО Мобильные ТелеСистемы,Астраханская обл.,7900000 - 7999999
989,ПАО Мобильные ТелеСистемы,Карачаево-Черкесская Республика,7800000 - 7899999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,7500000 - 7799999
989,ПАО Мобильные ТелеСистемы,Республика Северная Осетия - Алания,7400000 - 7499999
989,ПАО Мобильные ТелеСистемы,Республика Калмыкия,7300000 - 7399999
989,ПАО Мобильные ТелеСистемы,Ростовская обл.,7000000 - 7299999
989,ПАО Мобильные ТелеСистемы,Кабардино-Балкарская Республика,6950000 - 6999999
989,ПАО Мобильные ТелеСистемы,Карачаево-Черкесская Республика,6900000 - 6949999
989,ОАО МТТ,г. Москва * Московская область,6870000 - 6899999
989,ПАО Мобильные ТелеСистемы,Астраханская обл.,6800000 - 6869999
989,ПАО Мобильные ТелеСистемы,Республика Дагестан,6500000 - 6799999
989,ПАО Мобильные ТелеСистемы,Кабардино-Балкарская Республика,6400000 - 6499999
989,ПАО Мобильные ТелеСистемы,Ростовская обл.,6100000 - 6399999
989,ПАО Мобильные ТелеСистемы,Волгоградская обл.,6090000 - 6099999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,6010000 - 6089999
989,ПАО Мобильные ТелеСистемы,Волгоградская обл.,6000000 - 6009999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,5770000 - 5999999
989,ПАО Мобильные ТелеСистемы,Волгоградская обл.,5760000 - 5769999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,5710000 - 5759999
989,ПАО Мобильные ТелеСистемы,Волгоградская обл.,5700000 - 5709999
989,ПАО Мобильные ТелеСистемы,Астраханская обл.,5690000 - 5699999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,5600000 - 5689999
989,ПАО Мобильные ТелеСистемы,Ростовская обл.,5000000 - 5599999
989,ПАО Мобильные ТелеСистемы,Республика Дагестан,4400000 - 4999999
989,ПАО Мобильные ТелеСистемы,Ростовская обл.,4200000 - 4359999
989,ОАО МТТ,г. Санкт-Петербург * Ленинградская область,4000000 - 4009999
989,ОАО МТТ,г. Москва * Московская область,3999000 - 3999999
989,ПАО Мобильные ТелеСистемы,Республика Адыгея,3650000 - 3699999
989,ОАО МТТ,г. Москва * Московская область,3630000 - 3649999
989,ПАО Мобильные ТелеСистемы,Ставропольский край,3620000 - 3629999
989,ПАО Мобильные ТелеСистемы,г. Санкт-Петербург и Ленинградская область,3560000 - 3619999
989,ПАО Мобильные ТелеСистемы,Ставропольский край,3550000 - 3559999
989,ПАО Мобильные ТелеСистемы,г. Санкт-Петербург и Ленинградская область,3340000 - 3549999
989,ПАО Мобильные ТелеСистемы,Ставропольский край,3300000 - 3339999
989,ООО Сбербанк-Телеком,г. Москва * Московская область,3000000 - 3009999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,2100000 - 2999999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,2010000 - 2099999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,1950000 - 2009999
989,ПАО Мобильные ТелеСистемы,Чеченская Республика,1940000 - 1949999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,1800000 - 1939999
989,ПАО Мобильные ТелеСистемы,Чеченская Республика,1700000 - 1799999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,1600000 - 1699999
989,ПАО Мобильные ТелеСистемы,Карачаево-Черкесская Республика,1590000 - 1599999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,1500000 - 1589999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,1460000 - 1499999
989,ПАО Мобильные ТелеСистемы,Республика Адыгея,1400000 - 1459999
989,ПАО Мобильные ТелеСистемы,Республика Северная Осетия - Алания,1300000 - 1399999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,1200000 - 1299999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,1120000 - 1199999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,1100000 - 1119999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,1010000 - 1099999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,990000 - 1009999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,940000 - 989999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,800000 - 939999
989,ООО Лайкамобайл,г. Санкт-Петербург * Ленинградская область,700000 - 799999
989,ПАО Мобильные ТелеСистемы,Республика Дагестан,500000 - 699999
989,ПАО Мобильные ТелеСистемы,Москва и Московская область,410000 - 499999
989,ПАО Мобильные ТелеСистемы,Республика Северная Осетия - Алания,350000 - 409999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,300000 - 349999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,250000 - 299999
989,ПАО Мобильные ТелеСистемы,Краснодарский край,0 - 249999
988,ПАО Мобильные ТелеСистемы,Ростовская обл.,9900000 - 9999999
988,ПАО Мобильные ТелеСистемы,Волгоградская обл.,9670000 - 9899999
988,ПАО Мобильные ТелеСистемы,Краснодарский край,9660000 - 9669999
988,ПАО Мобильные ТелеСистемы,Волгоградская обл.,9590000 - 9659999
988,ПАО Мобильные ТелеСистемы,Ставропольский край,9580000 - 9589999
988,ПАО Мобильные ТелеСистемы,Краснодарский край,9530000 - 9579999
988,ПАО Мобильные ТелеСистемы,Ростовская обл.,9400000 - 9529999
988,ПАО Мобильные ТелеСистемы,Кабардино-Балкарская Республика,9200000 - 9399999
988,ПАО Мобильные ТелеСистемы,Карачаево-Черкесская Республика,9100000 - 9199999
988,ПАО Мобильные ТелеСистемы,Чеченская Республика,9000000 - 9099999
988,ПАО Мобильные ТелеСистемы,Ростовская обл.,8900000 - 8999999
988,ПАО Мобильные ТелеСистемы,Краснодарский край,8800000 - 8899999
988,ПАО Мобильные ТелеСистемы,Республика Северная Осетия - Алания,8700000 - 8799999
988,ПАО Мобильные ТелеСистемы,Ставропольский край,8400000 - 8699999
988,ПАО Мобильные ТелеСистемы,Республика Северная Осетия - Алания,8300000 - 8399999
988,ПАО Мобильные ТелеСистемы,Республика Ингушетия,8000000 - 8299999
988,ПАО Мобильные ТелеСистемы,Республика Дагестан,7710000 - 7999999
988,ПАО Мобильные ТелеСистемы,Краснодарский край,7690000 - 7709999
988,ПАО Мобильные ТелеСистемы,Ставропольский край,7660000 - 7689999
988,ПАО Мобильные ТелеСистемы,Краснодарский край,7650000 - 7659999
988,ПАО Мобильные ТелеСистемы,Ставропольский край,7630000 - 7649999
988,ПАО Мобильные ТелеСистемы,Краснодарский край,7620000 - 7629999
988,ПАО Мобильные ТелеСистемы,Ставропольский край,7300000 - 7619999
988,ПАО Мобильные ТелеСистемы,Кабардино-Балкарская Республика,7200000 - 7299999
988,ПАО Мобильные ТелеСистемы,Карачаево-Черкесская Республика,7100000 - 7199999
988,ПАО Мобильные ТелеСистемы,Ставропольский край,7000000 - 7099999
988,ПАО Мобильные ТелеСистемы,Республика Дагестан,6900000 - 6999999
988,ПАО Мобильные ТелеСистемы,Республика Калмыкия,6800000 - 6899999
